AP_Ratio,District,Season,Avg_Humidity,Crop_Name,Transplant,Growth,NDVI,EVI,LAI,FPAR,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,LST_C
1.964421868,Chapai Nawabganj,Rabi,75.0,Lal Shak,September,Oct To Nov,0.379618,0.634618,1.259745,0.0274555,11.315827,854.545025,7.14,13.14,1.18,37.42,43.58,11.08,Loamy,66.36,18.602017,29.8,7.76,0,1.577692,5.31,3.57,16.61890100000005
2.904109589,Pirojpur,Kharif 2,80.0,Jamrul,June,July To August,0.593361,0.916069,2.289965,0.0569588,28.101187,571.4062360189625,5.72,35.33,4.39,29.39,46.68,8.05,Loamy,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,52.27,27.14218900000003
2.594820638,Faridpur,Kharif 1,90.0,Kolmi Shak,March,April To Aug,0.255009,0.506452,0.992606,0.0139146,24.990716,835.467164,5.7,23.57,1.98,29.54,49.09,11.93,Loamy,728.91,28.310402,42.43,15.94,50,2.784323,5.83,25.75,27.13241300000004
3.01322165,Rangpur,Rabi,77.5,Sweet Potato,November,Dec To March,0.383002,0.668286,1.191455,0.034182,12.845288,821.265065,6.04,14.23,1.45,33.78,40.73,9.81,Loamy,86.96,18.560967,29.03,8.06,0,1.355533,6.94,4.68,18.492953
0.917813837,Feni,Kharif 1,80.0,Jhinga,April,May To June,0.234381,0.470792,0.684964,0.0120449,23.375198,876.944387,5.24,18.98,1.58,39.45,34.35,12.01,Loamy,1101.93,26.364224,35.0,14.42,11,2.360557,6.23,41.79,27.929546000000016
42.32333333,Mymensingh,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.294702,0.550926,0.877045,0.0190916,28.702991,902.6254778032315,5.8,16.9,1.64,28.89,39.69,10.3,Loamy,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,73.12,25.790425000000027
0.475115656,Gopalganj,Kharif 2,72.5,Rape & Mustard,October,Nov To Feb,0.529881,0.828443,2.008936,0.0482482,26.632347,766.757348,5.54,34.24,2.91,28.64,47.74,11.76,Loamy,1254.1,28.418963,33.47,19.2,1,2.181983,6.86,44.13,24.37528100000003
0.823992619,Cumilla,Kharif 2,67.5,Mug,February,March To May,0.423548,0.737242,1.419426,0.0347335999999999,28.357575,742.382135,5.17,17.98,1.49,38.62,37.09,12.09,Loamy,1150.26,25.662853,32.64,18.09,2,1.653976,6.19,44.82,23.27936900000003
16.800042988,Panchagar,Kharif 1,70.0,Green Coconut,May,June To August,0.378985,0.666689,1.13819,0.0253057,27.87043,806.02449,6.03,16.92,1.67,24.68,39.29,10.14,Loamy,1575.93,27.903719,37.26,15.72,23,1.542347,6.38,56.48,26.088858000000016
5.734613729,Naogaon,Kharif 2,75.0,Cabbage,September,Oct To Jan,0.428075,0.703317,1.199781,0.0339714,26.303021,899.369504,6.85,15.42,1.26,43.75,37.33,12.23,Clayey,845.31,29.386931,35.69,17.4,3,2.017042,7.76,28.76,26.00057700000002
3.313347422,Rangpur,Kharif 1,75.0,Maize 1,March,April To May,0.240892,0.485718,0.687129,0.0107292,27.558139,832.977028,6.1,14.21,1.41,31.59,40.35,10.08,Loamy,1129.17,27.280104,37.53,14.16,31,2.225289,6.55,41.39,26.14309300000002
0.757240653,Coxsbazar,Rabi,60.0,Chili,October,Nov To March,0.471546,0.764071,1.613064,0.042953,9.205848,653.0138290769821,5.51,22.04,1.96,32.1,33.3,11.24,Loamy,176.62,22.689,29.76,16.47,0,3.071333333333333,6.37,7.78,21.342859000000036
1.152624057,Narail,Rabi,57.5,Wheat,December,Jan To March,0.457876,0.761133,1.454398,0.0376994,13.588024,776.698565,5.92,14.29,1.41,28.96,37.45,10.16,Loamy,78.96,18.736524,29.77,8.13,0,1.101489,3.88,4.21,20.456331000000034
0.1307031669,Bandarban,Rabi,77.5,Lemon,January,Jan To Jan,0.745393,1.0,4.873358,0.071451,14.688983,451.41043691874046,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,4.3,17.82754700000004
0.634777721,Magura,Kharif 2,72.5,Rape & Mustard,October,Nov To Feb,0.479833,0.790919,1.779359,0.0377507,22.186014,817.702151,6.35,18.93,1.73,31.77,51.06,10.94,Loamy,1006.22,28.175511,36.41,19.93,0,2.237047,7.38,35.71,25.541674
2.333333333,Lakshmipur,Kharif 2,66.5,Carrot,October,Nov To Feb,0.319521,0.584118,0.724227,0.024963,25.601193,741.7048165468993,5.59,33.99,4.02,34.46,34.77,8.45,Loamy,1311.38,27.853658536585368,32.95,19.15,0,2.389512195121952,7.82,47.08,25.14508600000005
1.173076923,Sherpur,Rabi,55.0,Wheat,December,Jan To March,0.44195,0.730763,1.622949,0.0410147,11.599068,747.9250880594644,5.99,16.48,1.38,31.41,40.21,11.93,Loamy,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,4.3,17.042730000000006
0.966367772,Jhenaidah,Kharif 2,67.5,Tobacco,October,Nov To Feb,0.474857,0.773579,1.658265,0.0413781,27.250943,705.725561,6.15,20.12,1.6,30.87,51.94,12.53,Loamy,994.66,28.476674,35.2,16.78,0,2.1673,7.83,34.93,25.150090000000034
3.161160355,Lalmonirhat,Rabi,67.5,Onion,October,Nov To March,0.401093,0.671302,1.505544,0.0328594,8.670882,887.7887755558335,5.71,15.57,1.87,31.11,29.93,8.32,Loamy,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,4.45,16.058791000000042
2.579399142,Brahmanbaria,Kharif 1,67.5,Beans,June,July To Nov,0.226956,0.441289,0.620351,0.0120338,28.109277,799.0592515618822,5.49,25.69,2.83,33.81,38.55,9.07,Loamy,1184.34,28.060081967213115,39.2,14.82,43,2.309754098360656,6.61,42.21,27.604074000000026
4.846657143,Panchagar,Kharif 2,82.5,Betelnut,July,Aug To Jan,0.547302,0.836569,1.848699,0.0475079,28.832805,771.673637,5.76,16.79,1.69,24.83,40.6,9.92,Loamy,1323.63,25.916406,33.84,16.14,0,1.492577,4.64,51.07,25.919128
1.410958904,Khulna,Kharif 2,72.5,Barbati,September,Oct To Dec,0.463498,0.766603,1.698805,0.043123,25.39109,682.1590194281182,5.95,40.92,3.75,32.45,51.21,10.91,Loamy,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,38.97,27.646631000000014
0.2777777778,Joypurhat,Kharif 2,70.0,Mug,February,March To May,0.414672,0.722195,1.352107,0.0378662,26.82212,755.5575616431244,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,27.99,26.495273
0.25,Dinajpur,Rabi,62.5,Cheena,November,Dec To Feb,0.445298,0.742826,1.231299,0.0344745,11.115657,853.0760826674295,6.41,14.41,1.24,35.31,39.91,11.61,Loamy,75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,4.18,15.476116000000047
9.978601559,Kurigram,Kharif 1,80.0,Jambura,April,No Need To Do,0.225444,0.44664,0.577568,0.013506,29.120343,886.746263,5.6,17.79,2.23,32.21,31.15,7.96,Loamy,1413.23,26.382748,35.62,13.83,17,2.126829,7.04,53.56,24.300022000000013
7.367647059,Chandpur,Kharif 2,70.0,Black Berry,June,July To August,0.399968,0.681758,0.957021,0.0376416,24.98048,722.3182781172524,5.52,32.9,3.4,34.64,38.21,9.67,Loamy,1311.38,27.853658536585368,32.95,19.15,0,2.389512195121952,7.82,47.08,27.34917000000001
4.152915069,Madaripur,Kharif 2,72.5,Patal,August,Sep To Jan,0.381375,0.68349,1.327783,0.03047,24.899874,879.135047,5.49,28.83,3.34,31.03,45.08,8.63,Loamy,1248.81,27.819558,31.61,18.53,0,2.107829,7.31,44.89,27.55598100000003
0.418158069,Bandarban,Kharif 2,80.0,Motor,October,Nov To March,0.571076,0.870356,2.501697,0.0544043,26.878486,594.904209,5.38,19.05,1.96,29.81,31.22,9.73,Loamy,1376.46,26.411926,34.22,17.83,0,0.070609,0.51,52.11,25.306111000000044
2.116083916,Bhola,Kharif 1,70.0,Mango,April,No Need To Do,0.263875,0.495329,0.880116,0.0209102,27.671844,925.6032514459698,5.57,20.69,2.03,31.66,41.22,10.19,Loamy,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,59.17,26.49498
0.524008415,Bagerhat,Rabi,60.0,Chili,October,Nov To March,0.515544,0.82777,1.637778,0.047631,11.427132,662.171773,5.72,35.68,4.56,27.9,49.5,7.82,Loamy,242.24,18.67144,28.85,8.14,0,1.42935,4.63,12.97,17.48798400000004
1.317733325,Mymensingh,Kharif 1,72.5,Kakrol,April,May To July,0.229648,0.442951,0.540279,0.0089114,26.633979,772.567603,5.8,17.61,1.67,28.19,39.36,10.54,Loamy,1945.0,29.122873,35.6,14.85,12,1.953323,5.45,66.78,30.80690800000002
0.377119683,Naogaon,Rabi,42.5,Sesame,November,Dec To Jan,0.35103,0.623066,0.983095,0.0224676,8.890248,846.428158,6.55,15.32,1.21,42.78,38.27,12.62,Clayey,70.0,18.152503,30.14,7.09,0,1.363364,5.94,3.86,16.14813300000003
2.091620306,Habiganj,Kharif 1,70.0,Mango,April,No Need To Do,0.335594,0.619652,1.126826,0.0296454,33.483446,850.8114946123004,5.61,22.63,2.16,30.17,33.24,10.47,Loamy,2073.38,27.73745901639344,37.77,14.75,26,2.1707377049180328,6.14,74.75,26.474315000000047
4.832553326,Natore,Kharif 2,60.0,Oal Kachu,September,Oct To Dec,0.353118,0.614445,0.926408,0.0282022,24.443061,846.48022,6.47,15.92,1.25,46.26,34.3,12.77,Clayey,805.93,27.628576,36.94,16.97,8,2.368377,7.96,29.17,29.252267000000018
9.238095238,Kushtia,Kharif 1,70.0,Amra,June,June To August,0.374968,0.655706,0.971185,0.0296957,25.12684,930.2543662062328,6.22,17.82,1.47,39.7,44.47,12.11,Loamy,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,21.89,26.46367600000002
2.525543831,Munshiganj,Kharif 2,35.0,Gram,August,Sep To Oct,0.316811,0.590715,1.277442,0.0244388,24.83807,847.984761,5.46,18.63,1.86,36.81,35.97,10.03,Loamy,1193.91,28.823565,30.82,19.83,1,2.156551,8.32,41.42,26.617749000000003
1.828769691,Jashore,Rabi,60.0,Chili,October,Nov To March,0.404896,0.6755,1.267191,0.0350459,12.226889,793.764705,6.01,21.37,2.01,31.15,51.44,10.65,Loamy,128.43,19.54812,30.98,8.0,0,1.227847,4.65,6.57,15.901768000000004
3.16860847,Noakhali,Kharif 1,82.5,Lady’s Finger,April,May To June,0.272174,0.502687,0.865067,0.0219583,26.181916,755.984568,5.46,28.62,2.0,34.57,37.92,14.33,Loamy,1247.91,27.847609,32.84,18.84,2,4.180411,8.19,44.81,27.46918400000004
2.525543831,Rangpur,Kharif 2,80.0,Jamrul,June,July To August,0.522561,0.822392,2.192607,0.0427416,26.535219,655.8709520112069,6.09,14.0,1.42,33.35,40.81,9.85,Loamy,910.51,27.91861788617886,34.91,18.29,0,2.0784552845528457,6.67,32.61,26.498732000000015
0.3956949,Faridpur,Kharif 2,35.0,Gram,August,Sep To Oct,0.403155,0.71862,1.044143,0.0352369,24.562598,831.112993,5.71,24.11,1.93,30.11,48.34,12.5,Loamy,1198.8,28.395151,33.03,19.99,2,2.313548,8.21,42.22,26.60877000000005
3.396412241,Pirojpur,Kharif 2,77.5,Green Palmyra,April,No Need To Do,0.606059,0.917768,2.576179,0.0550671,24.13963,697.848215,5.64,36.51,4.38,28.79,47.85,8.33,Loamy,1572.59,26.088986,33.4,19.16,1,2.047922,8.34,60.28,23.96301700000004
2.525543831,Narayanganj,Kharif 2,37.5,Arhar,August,Sep To Oct,0.338429,0.595375,0.871283,0.0257114,25.471023,851.476981,5.39,25.8,1.8,35.15,35.2,14.3,Loamy,1185.81,26.39424,31.48,19.43,0,2.196066,8.16,44.92,24.68752900000004
11.12149533,Jhenaidah,Kharif 1,80.0,Ripe Papaya,April,No Need To Do,0.418512,0.710319,1.478809,0.0304022,28.851138,766.1341203091143,6.2,20.05,1.55,31.91,51.4,12.93,Loamy,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09,28.779864000000032
3.986648354,Sunamganj,Rabi,65.0,Ginger,October,Nov To March,0.399899,0.671062,1.251354,0.0376437,7.925922,877.977377,5.44,19.72,2.39,28.3,29.57,8.25,Loamy,89.91,19.217212,31.5,8.34,0,1.254161,3.58,4.68,18.89667000000003
2.234635281,Sylhet,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.065843,0.164595,0.268748,0.0,25.562662,834.999271,5.3,24.35,1.73,27.84,26.8,14.05,Loamy,1936.2,28.393811,39.1,13.54,22,1.566738,4.56,68.19,29.037735999999995
5.051093316,Rangpur,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.235211,0.461606,0.423092,0.0127855,26.562061,908.733214,6.04,13.95,1.4,33.28,41.51,9.96,Loamy,1129.48,27.796067,38.84,14.06,22,2.242046,6.11,40.63,26.699843000000044
9.460858973,Gaibandha,Kharif 1,70.0,Green Papaya,June,June To August,0.291596,0.544707,0.683855,0.0191419,27.318186,958.10904,5.96,14.29,1.29,32.05,39.76,11.1,Loamy,1274.63,29.068946,39.75,15.35,41,2.174275,6.29,43.85,27.058614000000038
2.525543831,Barishal,Kharif 2,67.5,Tobacco,October,Nov To Feb,0.391431,0.672498,1.339692,0.0265737,28.915256,764.8579796144242,5.59,40.9,2.69,28.4,46.05,15.2,Loamy,1601.92,27.991219512195123,32.47,19.53,0,2.7213008130081304,8.09,57.23,25.76246100000003
4.581967275,Joypurhat,Kharif 2,85.0,Radish,October,Nov To Feb,0.364578,0.652989,1.08117,0.0284268,23.302902,861.481473,6.48,15.38,1.38,37.69,41.3,11.18,Loamy,816.21,27.1996,36.93,15.66,4,2.015747,8.04,30.01,24.49048700000003
1.903099189,Coxsbazar,Kharif 2,65.0,Carrot,October,Nov To Feb,0.380554,0.657276,0.956681,0.0286952,28.021848,697.004703,5.5,21.46,1.93,31.88,33.77,11.09,Loamy,2335.59,28.824675,30.82,25.15,1,3.306301,11.75,81.02,26.756264000000044
0.4207589286,Narail,Kharif 2,82.5,Motor,October,Nov To March,0.460344,0.771168,1.459919,0.0431268,28.863383,690.4520866530374,5.82,14.55,1.37,29.34,37.04,10.61,Loamy,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,50.58,25.826741000000027
2.525543831,Coxsbazar,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.45399,0.756874,1.453993,0.0368548,29.768865,727.426476,5.62,22.33,2.01,32.51,33.39,11.09,Loamy,2491.86,28.231615,32.77,24.57,0,3.2067,11.64,88.26,26.889423000000026
0.5436081243,Bogura,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.362094,0.650448,1.057034,0.0206069,23.348276,788.5407535084446,6.3,15.58,1.32,36.99,42.73,11.79,Loamy,913.65,27.936585365853656,34.8,18.46,0,2.2352032520325205,7.91,32.7,29.31729100000001
1.959250706,Panchagar,Rabi,77.5,Danta,March,April To Aug,0.380004,0.648463,0.959053,0.0292925,9.7999,784.343128,5.63,17.35,1.65,24.56,38.19,10.52,Loamy,64.35,17.855944,28.44,9.05,0,1.122472,6.39,3.6,16.484485000000006
6.629190055,Brahmanbaria,Kharif 1,77.5,Jambura,April,No Need To Do,0.296842,0.56684,1.182995,0.0202736,26.705692,811.574331,5.27,25.99,2.71,33.34,38.49,9.6,Loamy,1153.69,26.581693,37.47,14.03,49,2.367705,6.59,43.4,25.392618000000027
2.345493104,Pabna,Kharif 2,80.0,Gourd,July,Aug To Jan,0.378758,0.654406,1.337217,0.0264071,22.864783,840.587639,6.19,17.52,1.31,38.01,42.4,13.4,Loamy,893.91,28.305353,34.79,18.1,0,2.176949,8.44,31.58,27.622344
0.522330635,Narail,Kharif 2,90.0,Lentil,October,Nov To Feb,0.463876,0.759059,1.814325,0.0428978,27.251571,779.531532,5.56,14.32,1.36,29.01,37.08,10.51,Loamy,1378.77,27.717669,34.65,19.03,0,1.507552,5.66,49.74,25.775070000000028
2.525543831,Patuakhali,Kharif 2,66.5,Carrot,October,Nov To Feb,0.403479,0.69099,1.262231,0.0313129,30.280169,723.6587753859428,5.69,26.86,2.74,31.22,45.47,9.8,Loamy,2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,79.92,27.125081000000023
7.449940297,Bhola,Kharif 1,62.5,Taramind,February,March To April,0.267642,0.512939,0.466034,0.0139426,27.448179,859.225154,5.39,21.0,2.05,32.52,42.77,10.26,Loamy,1699.42,26.805574,31.77,20.18,2,3.874718,7.1,63.4,26.33180100000004
1.157894737,Barishal,Kharif 1,90.0,Kolmi Shak,March,April To Aug,0.264737,0.494112,0.899198,0.0214022,24.992531,959.512963861418,5.59,40.9,2.69,28.4,46.05,15.2,Loamy,1000.13,28.220245901639345,37.02,17.22,16,3.0311475409836066,6.44,35.44,25.838442000000043
0.3125,Khulna,Kharif 2,82.5,Motor,October,Nov To March,0.421957,0.720782,1.242421,0.0361888,24.94066,682.1590194281182,5.95,40.92,3.75,32.45,51.21,10.91,Loamy,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,38.97,26.81827000000004
2.525543831,Naogaon,Kharif 2,75.0,Pineapple,September,Sep To May,0.484955,0.785472,1.640188,0.0423869,24.377329,715.3122681658049,6.67,15.57,1.26,42.98,37.9,12.35,Clayey,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,27.99,27.057341000000008
0.310371235,Khulna,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.483038,0.793241,1.741366,0.0420226,24.917918,787.358518,6.0,41.17,3.74,32.08,51.31,11.01,Loamy,1065.38,27.600615,33.05,18.82,1,2.044578,7.17,38.6,25.07966300000004
0.319008092,Khulna,Kharif 2,70.0,Mug,February,March To May,0.438293,0.73722,1.777087,0.0314227,25.78155,784.129589,6.11,39.83,3.69,32.5,50.17,10.79,Loamy,1130.58,27.050813,32.92,18.7,1,2.117586,8.01,41.79,26.22537200000005
2.550898204,Moulvibazar,Kharif 2,70.0,Puishak,August,Sep To Jan,0.381674,0.663848,1.093728,0.0269192,25.106855,576.5795702892858,5.53,18.11,2.71,27.69,32.55,6.68,Loamy,1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,58.31,25.61522300000001
2.525543831,Joypurhat,Kharif 1,85.0,Malta,June,June To August,0.387497,0.686766,1.432394,0.0314193,23.547588,843.061023,6.36,14.71,1.39,38.56,41.72,10.61,Loamy,571.84,28.169856,40.89,13.65,63,2.232599,6.17,20.3,26.732102999999995
7.0,Narayanganj,Kharif 1,70.0,Safeda,April,No Need To Do,0.376959,0.659961,1.089073,0.0296805,24.946195,928.5539633215814,5.47,26.4,1.78,35.63,34.64,14.82,Loamy,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,31.49,23.226725000000044
2.758318739,Bogura,Kharif 1,72.5,Maize 1,March,April To May,0.279525,0.527234,0.858213,0.0148185,28.240043,1086.6998506354364,6.3,15.58,1.32,36.99,42.73,11.79,Loamy,895.25,28.693032786885247,40.21,14.25,47,2.442459016393443,6.82,31.2,26.99283200000002
3.072140553,Pirojpur,Kharif 2,77.5,Cabbage,September,Oct To Jan,0.501251,0.7863,1.702469,0.0476442,27.961615,716.246396,5.94,36.08,4.31,29.07,47.23,8.38,Loamy,1396.16,27.330959,33.51,18.15,0,2.123394,7.4,51.08,25.832944999999995
3.910810774,Barishal,Kharif 2,60.0,Oal Kachu,September,Oct To Dec,0.344229,0.617109,1.097329,0.0238446,30.039881,836.912638,5.49,39.87,2.72,28.57,45.66,14.68,Loamy,1548.05,28.460107,31.91,19.7,0,2.64484,7.91,54.39,25.30344100000002
2.408450704,Noakhali,Kharif 2,72.5,Barbati,September,Oct To Dec,0.391699,0.703735,1.246569,0.0331086,26.46369,647.9486594145635,5.42,28.22,1.98,35.19,37.68,14.25,Loamy,1533.16,28.594471544715446,32.77,21.78,0,3.784227642276423,12.92,53.62,28.301649
1.615816941,Rangamati,Rabi,72.5,Boro,November,Dec To March,0.716813,0.984597,3.881202,0.0685423,10.968446,510.5786573883587,5.48,17.42,1.3,29.9,35.75,13.39,Loamy,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,4.84,17.110186999999996
1.2325,Patuakhali,Kharif 1,70.0,Amra,June,June To August,0.333546,0.609155,1.103132,0.0247455,27.434907,937.9013015939958,5.69,26.86,2.74,31.22,45.47,9.8,Loamy,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,59.17,26.152827
0.594545227,Rajbari,Kharif 1,72.5,Aus,March,April To July,0.363568,0.643371,1.070207,0.0244231,24.984158,876.464835,6.0,20.43,1.68,32.85,50.1,12.17,Loamy,539.16,29.306818,45.69,15.46,59,2.485385,6.34,18.4,26.85054100000002
2.974824402,Narsingdi,Rabi,57.5,Maize 2,December,Jan To March,0.502486,0.783792,2.031624,0.0471525,11.420789,726.077828,5.34,18.92,1.65,35.17,33.17,11.43,Loamy,81.22,19.540775,30.91,8.8,0,1.190832,3.9,4.16,17.806602999999996
1.66823427,Rangamati,Kharif 2,72.5,Barbati,September,Oct To Dec,0.559681,0.858052,2.028497,0.0508454,24.508744,631.554359,5.52,17.4,1.3,28.85,35.69,13.34,Loamy,1432.56,25.667331,34.35,18.94,0,2.295023,11.14,55.81,22.84705100000002
1.203883495,Jhallokati,Kharif 1,90.0,Kolmi Shak,March,April To Aug,0.336609,0.601289,0.756062,0.0233983,26.889444,808.2878616013272,5.53,47.39,5.77,29.26,45.24,8.21,Loamy,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,22.73,28.29853700000001
0.960493337,Barishal,Kharif 2,77.5,Green Palmyra,April,No Need To Do,0.436889,0.732174,1.561839,0.0305457,28.563573,854.107253,5.5,40.84,2.7,28.35,45.33,15.14,Loamy,1664.08,27.109983,33.04,19.43,2,2.676182,8.51,61.38,24.513477000000023
2.304800458,Rangpur,Kharif 1,82.5,Jhinga,April,May To June,0.239156,0.468202,0.541251,0.0162117,27.653498,868.819717,6.0,13.88,1.43,34.09,40.69,9.67,Loamy,1232.65,27.786157,38.84,13.41,32,2.310193,5.72,44.36,26.66201000000001
1.337425951,Kurigram,Rabi,55.0,Wheat,December,Jan To March,0.335401,0.623986,1.006356,0.0277032,12.823604,930.224707307822,5.72,18.09,2.21,32.35,31.54,8.18,Loamy,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,4.45,17.663989000000015
2.75373593,Rangamati,Kharif 1,80.0,Mukhi Kachu,April,May To Sep,0.31685,0.574123,1.094431,0.0261118,25.773179,622.666256,5.39,17.82,1.31,29.68,35.79,13.6,Loamy,1180.17,27.524094,35.71,15.68,2,2.856095,6.48,42.88,25.036102000000028
2.525543831,Jhallokati,Kharif 2,35.0,Mashkalai,August,Sep To Oct,0.539508,0.841887,2.181691,0.0545545,26.486798,670.816767,5.49,48.94,5.83,29.42,45.19,8.4,Loamy,1487.67,28.921621,35.0,19.01,0,1.978679,7.52,51.44,29.180688000000032
2.476395254,Satkhira,Kharif 2,65.0,Garlic,October,Nov To Jan,0.323191,0.565531,0.959853,0.0197063,26.780944,727.357643,5.87,36.11,4.49,33.71,50.38,8.04,Loamy,1199.72,27.988681,33.4,20.54,1,1.718233,6.52,42.86,28.35223200000001
2.944874253,Habiganj,Kharif 2,72.5,Barbati,September,Oct To Dec,0.322901,0.584233,1.231309,0.0214081,23.922541,787.036691,5.7,22.03,2.14,31.51,32.07,10.28,Loamy,1583.49,29.160822,33.95,17.95,3,1.655411,5.36,54.3,26.687363000000005
2.525543831,Pirojpur,Kharif 2,37.5,Arhar,August,Sep To Oct,0.538272,0.847905,1.883432,0.0458107,29.113694,693.359679,5.84,35.44,4.53,28.97,45.72,7.82,Loamy,1518.09,24.946994,34.82,17.39,0,1.995332,7.6,60.85,23.49565700000005
3.121478698,Bogura,Rabi,80.0,Danta,March,April To Aug,0.324113,0.594175,1.296697,0.027332,9.738413,948.489923,6.38,15.84,1.35,37.15,41.32,11.73,Loamy,80.89,19.820747,29.17,7.64,0,1.423177,7.11,4.08,16.443480000000022
2.525543831,Rajshahi,Kharif 2,80.0,Shalgom,September,Oct To Nov,0.349518,0.627284,1.055253,0.0251225,23.430293,849.478897,6.28,17.55,1.26,46.11,36.29,13.96,Clayey,813.07,27.838347,36.11,16.44,9,2.200087,8.64,29.21,30.33246200000002
7.585903084,Kishoreganj,Kharif 2,80.0,Gourd,July,Aug To Jan,0.145665,0.320498,0.423048,0.0,22.799782,876.2439398427628,5.45,18.19,1.5,31.26,34.14,12.12,Loamy,1317.39,27.771138211382112,34.22,17.91,0,1.7357723577235773,6.32,47.44,30.81275500000004
4.733142857,Chattogram,Rabi,67.5,Ginger,October,Nov To March,0.484626,0.773122,1.916176,0.0447777,11.792713,641.4371797537297,5.46,21.72,1.8,31.18,39.32,12.06,Loamy,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,4.84,15.702678000000049
2.734693878,Jhallokati,Kharif 2,77.5,Cauliflower,September,Nov To Jan,0.46514,0.758321,1.753757,0.0402862,26.133157,569.17247021854,5.53,47.39,5.77,29.26,45.24,8.21,Loamy,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,52.27,26.360111000000018
2.879518072,Chapai Nawabganj,Kharif 1,75.0,Chalkumra,March,April To July,0.299498,0.530236,0.873161,0.017568,22.123842,1022.1396450060809,6.92,13.2,1.17,37.53,42.92,11.27,Loamy,342.22,30.54688524590164,43.86,15.18,96,2.443032786885246,6.23,11.2,29.371366000000023
0.414629055,Rajbari,Kharif 2,35.0,Gram,August,Sep To Oct,0.405199,0.697757,1.507546,0.0343043,28.127074,872.264285,6.13,20.7,1.7,32.75,50.87,12.17,Loamy,1016.65,27.457289,32.44,18.37,0,2.145543,8.03,37.03,22.878997000000027
2.525543831,Jashore,Kharif 1,87.5,Kolmi Shak,March,April To Aug,0.3221,0.587283,0.925108,0.0222519,26.586487,736.313499,6.05,21.2,2.04,30.74,52.09,10.41,Loamy,491.45,28.220187,43.69,15.86,63,2.524859,6.31,17.41,27.33963300000005
16.974943617,Pabna,Kharif 1,67.5,Green Coconut,May,June To August,0.414352,0.689735,1.094562,0.0339056,27.434786,867.826144,6.15,17.39,1.33,37.47,43.1,13.04,Loamy,648.8,29.382073,40.01,14.54,54,2.546966,6.82,22.08,25.08277300000003
7.603174603,Madaripur,Kharif 1,80.0,Jambura,April,No Need To Do,0.363481,0.639323,1.172255,0.0209368,25.601405,1095.3046972217842,5.58,28.76,3.49,30.84,43.87,8.24,Loamy,668.3100000000001,28.977213114754097,42.19,15.6,56,2.5653278688524592,6.27,23.06,30.526343
0.84396641,Magura,Rabi,60.0,Chili,October,Nov To March,0.417822,0.703126,1.408856,0.0400172,11.08898,835.992402,6.11,20.59,1.63,30.46,51.69,12.62,Loamy,105.18,19.532959,29.01,7.8,0,1.474855,4.79,5.38,19.550437000000045
1.118773522,Chandpur,Rabi,55.0,Wheat,December,Jan To March,0.37517,0.644689,1.0875,0.0273669,11.541561,792.433362,5.48,31.67,3.36,34.76,38.33,9.41,Loamy,136.8,20.522485,29.22,9.73,0,1.599672,4.7,6.67,24.01261800000003
