AP Ratio,District,Season,Avg Humidity,Crop Name,Transplant,Growth,NDVI_Season_Mean,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio
12.96666667,Kishoreganj,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.180856,0.357509,0.386527,0.050725,301.232737,29.450362,905.4467354045564,5.45,18.19,1.5,31.26,34.14,12.12,Loamy (Thịt/Phù sa),1512.93,28.173934426229508,39.96,15.25,45,2.217295081967213,6.17,53.7
1.097170281,Pabna,Rabi,55.0,Wheat,Dec,Jan  to  March,0.430976,0.712736,1.206875,0.382822,292.188284,9.621699,874.196483,5.88,17.9,1.3,37.82,43.81,13.72,Loamy (Thịt/Phù sa),85.85,19.727736,29.79,7.64,0,1.385438,4.99,4.35
0.748355625,Cumilla,Kharif 1,85.0,Dalim,April,No need to do,0.29792,0.54189,0.78188,0.190698,297.448474,27.04148,770.536147,5.46,17.53,1.49,38.16,36.71,11.73,Loamy (Thịt/Phù sa),1010.63,28.192342,37.26,13.31,34,2.332363,6.7,35.85
1.556815239,Rangpur,Kharif 2,72.5,Barbati,Sep,Oct to Dec,0.423512,0.727505,1.347469,0.380836,302.815984,25.106412,818.283781,6.04,14.06,1.4,33.67,40.84,10.05,Loamy (Thịt/Phù sa),981.44,27.898238,38.22,17.26,1,2.23145,6.67,35.18
#DIV/0!,Bhola,Kharif 2,67.5,Tobacco,Oct,Nov to Feb,0.310817,0.575348,0.95025,0.302946,298.361477,29.328362,911.791973,5.6,20.68,2.1,30.96,40.66,9.87,Loamy (Thịt/Phù sa),2102.33,27.079699,30.24,22.23,0,3.468903,10.66,77.63
1.71999381,Rajbari,Rabi,72.5,Boro,Nov,Dec to March,0.478879,0.767026,1.526292,0.428736,291.730453,11.476425,810.0591390529381,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26
1.53968254,Narsingdi,Kharif 2,82.5,Shalgom,Sep,Oct to Nov,0.346942,0.617851,0.905317,0.280148,300.986381,25.111441,736.8481399688882,5.42,19.27,1.65,35.11,33.69,11.67,Loamy (Thịt/Phù sa),1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9
1.725202032,Kushtia,Rabi,72.5,Boro,Nov,Dec to March,0.512164,0.806469,1.826505,0.450494,290.640844,10.846085,804.9334970964089,6.22,17.82,1.47,39.7,44.47,12.11,Loamy (Thịt/Phù sa),91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,4.76
0.920087843,Khagrachari,Kharif 2,67.5,Garlic,Oct,Nov to Jan,0.550109,0.866276,1.890552,0.473077,298.910955,26.826379,629.072536,5.44,16.34,1.5,31.54,37.7,10.9,Loamy (Thịt/Phù sa),1335.94,28.256019,37.96,17.96,10,0.091871,0.87,47.28
#DIV/0!,Coxsbazar,Rabi,60.0,Cheena,Nov,Dec to Feb,0.460036,0.730702,1.71674,0.394695,292.294817,12.467475,727.444169,5.63,22.23,1.91,32.15,33.46,11.65,Loamy (Thịt/Phù sa),193.12,21.797683,29.36,16.18,0,3.183155,6.21,8.86
0.487960289,Meherpur,Kharif 2,35.0,Mashkalai,Aug,Sep to Oct,0.422578,0.696865,1.402509,0.298106,300.892546,22.560198,834.892436,6.47,13.82,1.25,36.77,43.86,11.07,Loamy (Thịt/Phù sa),790.69,29.064559,36.3,18.49,11,2.404448,8.12,27.2
#DIV/0!,Bhola,Kharif 2,35.0,Mashkalai,Aug,Sep to Oct,0.269446,0.523462,0.771356,0.144297,297.412019,27.494938,872.04723,5.49,20.79,1.98,31.38,40.73,10.48,Loamy (Thịt/Phù sa),2481.11,27.566084,31.31,22.99,0,3.342457,10.31,90.0
0.5,Khagrachari,Kharif 1,82.5,Dalim,April,No need to do,0.445985,0.749237,1.466299,0.335809,299.111973,28.485618,845.5260138827658,5.43,16.62,1.52,30.93,37.58,10.93,Loamy (Thịt/Phù sa),1145.52,26.892377049180325,38.65,12.79,22,0.2070491803278688,0.99,42.59
2.412,Lalmonirhat,Kharif 2,70.0,Palong Shak,Aug,Sep to Jan,0.419305,0.711537,1.260672,0.335296,299.69435,24.237632,697.8417930736712,5.71,15.57,1.87,31.11,29.93,8.32,Loamy (Thịt/Phù sa),993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,35.74
7.250711423,Narayanganj,Kharif 1,70.0,Safeda,April,No need to do,0.350198,0.640584,0.90433,0.275824,304.023839,25.523644,835.790436,5.26,25.56,1.73,34.28,33.71,14.77,Loamy (Thịt/Phù sa),846.33,30.125427,38.05,14.79,41,2.839862,7.11,28.09
3.089695651,Bogura,Kharif 2,72.5,Cucumber,Sep,Nov to March,0.355869,0.611017,1.454961,0.309113,299.927359,26.808441,882.969565,6.18,15.84,1.31,37.42,40.46,12.03,Loamy (Thịt/Phù sa),957.73,26.070512,33.59,17.25,0,2.268335,8.17,36.73
5.974683544,Jhenaidah,Rabi,60.0,Pumpkin,Sep,Oct to Nov,0.48955,0.794906,1.604766,0.438615,288.39658,11.687906,689.0704221881782,6.2,20.05,1.55,31.91,51.4,12.93,Loamy (Thịt/Phù sa),101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26
2.475966762,Manikganj,Rabi,80.0,Danta Shak,March,April to Aug,0.327477,0.601055,0.70085,0.237486,290.241414,8.03312,954.076273,5.69,18.68,1.59,35.43,40.43,11.73,Loamy (Thịt/Phù sa),90.72,19.172715,31.98,8.41,0,1.340186,4.1,4.73
0.4418682796,Mymensingh,Kharif 2,75.0,Rape & Mustard,Oct,Nov to Feb,0.487263,0.785529,1.720964,0.359167,300.027344,26.976342,722.0789151781311,5.8,16.9,1.64,28.89,39.69,10.3,Loamy (Thịt/Phù sa),1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,50.58
0.968694229,Narail,Rabi,87.5,Groundnut,Oct,Nov to March,0.479571,0.785773,1.725189,0.422618,289.350325,10.101737,802.030238,5.89,14.52,1.33,29.08,36.06,10.93,Loamy (Thịt/Phù sa),75.85,18.771212,29.1,7.84,0,1.097114,3.95,4.04
#DIV/0!,Habiganj,Rabi,60.0,Palmyra Palm,Sep,Oct to Nov,0.440274,0.758056,1.498022,0.386885,291.447962,7.860975,933.3918862102688,5.61,22.63,2.16,30.17,33.24,10.47,Loamy (Thịt/Phù sa),82.88,19.647166666666667,30.51,8.62,0,1.0488333333333333,4.36,4.22
0.758025177,Jashore,Kharif 2,75.0,Rape & Mustard,Oct,Nov to Feb,0.513593,0.817024,1.882878,0.465943,297.785843,26.833106,689.433310655547,6.07,21.41,2.02,31.11,52.43,10.59,Loamy (Thịt/Phù sa),1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,38.97
4.588297084,Narayanganj,Rabi,80.0,Sweet Potato,Nov,Dec to March,0.355559,0.623504,0.965693,0.236018,291.354597,8.547031,862.655438,5.45,25.28,1.8,35.71,35.46,14.07,Loamy (Thịt/Phù sa),90.52,18.89742,31.06,9.0,0,1.339556,4.25,4.79
1.511315303,Bagerhat,Rabi,75.0,Lal Shak,Sep,Oct to Nov,0.47479,0.767564,1.704385,0.447977,291.037194,9.273649,632.109648,5.59,35.9,4.36,28.19,49.83,8.23,Loamy (Thịt/Phù sa),219.85,19.199205,30.81,8.13,0,1.3968,4.49,11.45
1,Thakurgaon,Kharif 2,61.0,Oal Kachu,Sep,Oct to Dec,0.519867,0.833765,2.032868,0.479392,301.900096,24.556346,690.5248755215079,5.47,17.8,1.44,36.8,30.17,12.35,Loamy (Thịt/Phù sa),1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9
1.99313713,Khagrachari,Kharif 1,70.0,Wood Apple,May,June to August,0.456915,0.754881,1.50633,0.395856,298.66991,28.14697,602.799881,5.59,16.55,1.49,31.4,37.0,11.07,Loamy (Thịt/Phù sa),1158.44,26.248381,37.83,13.19,20,0.203605,0.95,44.13
2.385185185,Natore,Kharif 2,70.0,Palong Shak,Aug,Sep to Jan,0.333802,0.595976,0.82317,0.290156,300.804654,22.613509,745.9808383481169,6.41,16.25,1.26,44.98,34.37,12.89,Clayey (Sét),772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,27.46
0.1577946768,Munshiganj,Rabi,45.0,Sesame,Nov,Dec to Jan,0.453825,0.751823,1.585638,0.367376,291.939202,10.265146,725.5828241750812,5.47,18.9,1.79,36.47,36.99,10.55,Loamy (Thịt/Phù sa),96.21,19.6385,30.15,9.31,0,1.3990833333333337,4.12,4.9
1.994699274,Rangpur,Kharif 1,70.0,Wood Apple,May,June to August,0.349681,0.608909,1.179171,0.252748,299.19791,26.895399,866.323511,6.26,13.89,1.4,33.25,42.35,9.88,Loamy (Thịt/Phù sa),1144.66,27.481923,39.23,14.53,29,2.327879,6.28,41.65
1.192475514,Bogura,Kharif 2,72.5,Aman,June,July to  Oct,0.405778,0.67779,1.213263,0.341096,300.181764,23.569082,788.5407535084446,6.3,15.58,1.32,36.99,42.73,11.79,Loamy (Thịt/Phù sa),913.65,27.936585365853656,34.8,18.46,0,2.2352032520325205,7.91,32.7
1.560640899,Kushtia,Rabi,55.0,Wheat,Dec,Jan  to  March,0.437395,0.726128,1.418187,0.385545,288.67299,12.633135,804.9334970964089,6.22,17.82,1.47,39.7,44.47,12.11,Loamy (Thịt/Phù sa),91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,4.76
4.479212254,Rangpur,Rabi,60.0,Pumpkin,Sep,Oct to Nov,0.408698,0.707425,1.316331,0.281063,291.15785,7.835138,941.3737150888076,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),85.09,18.74625,29.18,7.74,0,1.4260833333333334,7.0,4.54
0.749345233,Patuakhali,Kharif 2,72.5,Aman,June,July to  Oct,0.469009,0.78564,1.818762,0.422795,299.672463,27.672961,723.6587753859428,5.69,26.86,2.74,31.22,45.47,9.8,Loamy (Thịt/Phù sa),2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,79.92
2.087924,Munshiganj,Rabi,80.0,Danta Shak,March,April to Aug,0.401234,0.682606,1.336928,0.377314,292.767665,11.953511,859.653283,5.53,18.74,1.76,37.01,36.04,10.62,Loamy (Thịt/Phù sa),92.01,20.269308,30.46,8.86,0,1.428777,4.05,4.54
7.302415829,Rajshahi,Kharif 2,62.5,Oal Kachu,Sep,Oct to Dec,0.40476,0.708801,1.270862,0.371338,301.073726,26.426422,882.564644,6.56,18.06,1.24,44.32,36.57,14.52,Clayey (Sét),798.5,30.259576,35.73,18.02,11,2.368211,8.41,26.39
#DIV/0!,Pirojpur,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.359938,0.611689,1.295908,0.235943,299.602838,25.978793,689.701663,5.68,35.91,4.58,29.14,46.41,7.84,Loamy (Thịt/Phù sa),684.46,28.922082,40.54,15.51,49,2.496289,5.66,23.66
0.429584536,Meherpur,Kharif 2,77.5,Jamrul,June,July to August,0.49577,0.779895,1.89446,0.431209,298.8016,25.50811,779.130784,6.54,14.17,1.26,37.54,44.81,11.26,Loamy (Thịt/Phù sa),733.74,28.162695,37.32,18.39,10,2.275638,8.54,26.05
0.4050632911,Magura,Kharif 2,35.0,Mashkalai,Aug,Sep to Oct,0.479469,0.780313,1.50852,0.411931,300.049572,25.062001,717.9134368905294,6.11,20.14,1.7,31.15,51.14,11.84,Loamy (Thịt/Phù sa),996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83
0.775885562,Gaibandha,Kharif 2,67.5,Tobacco,Oct,Nov to Feb,0.433758,0.713924,1.686418,0.336216,301.149219,23.583336,975.119017,6.05,14.14,1.25,31.58,38.97,11.3,Loamy (Thịt/Phù sa),1000.37,28.920676,34.54,18.49,0,1.877885,6.56,34.59
3.958333333,Kurigram,Kharif 2,75.0,Pineapple,Sep,Sep to May,0.361055,0.63387,1.08682,0.27357,300.045546,27.182192,792.4069629086495,5.72,18.09,2.21,32.35,31.54,8.18,Loamy (Thịt/Phù sa),993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,35.74
#DIV/0!,Sylhet,Kharif 1,82.5,Dalim,April,No need to do,0.198661,0.413858,0.577685,0.1124,299.265108,29.816411,783.741374,5.17,24.31,1.8,27.92,26.46,13.48,Loamy (Thịt/Phù sa),2108.58,27.497639,37.87,13.65,14,1.53773,4.76,76.68
#DIV/0!,Noakhali,Kharif 1,82.5,Malta,June,June to August,0.330798,0.599738,1.117372,0.25217,300.83962,26.026934,769.3278,5.32,29.16,1.93,34.77,39.64,15.09,Loamy (Thịt/Phù sa),1223.59,26.926765,31.3,18.61,0,4.118018,8.53,45.44
2.854166667,Jhenaidah,Kharif 2,67.5,Garlic,Oct,Nov to Jan,0.494401,0.802986,1.645028,0.439447,300.380894,25.122728,683.9099685457547,6.2,20.05,1.55,31.91,51.4,12.93,Loamy (Thịt/Phù sa),996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83
3.227891116,Kushtia,Kharif 1,70.0,Maize 1,March,April to May,0.311205,0.567811,1.06328,0.224113,301.464585,26.014895,837.774259,6.24,17.72,1.48,39.14,44.55,11.95,Loamy (Thịt/Phù sa),627.19,28.247667,42.86,15.23,53,2.400022,6.49,22.2
4.997833153,Jhenaidah,Kharif 2,80.0,Gourd,July,Aug to Jan,0.523456,0.834426,2.067964,0.465808,297.359722,25.490701,683.9099685457547,6.2,20.05,1.55,31.91,51.4,12.93,Loamy (Thịt/Phù sa),996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83
13.53557879,Thakurgaon,Kharif 2,65.0,Sugarcane,Oct,Nov to Aug,0.512974,0.821121,1.614888,0.517212,299.576487,29.254203,690.5248755215079,5.47,17.8,1.44,36.8,30.17,12.35,Loamy (Thịt/Phù sa),1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9
3.202202341,Chattogram,Kharif 2,70.0,Black Berry,June,July to August,0.541785,0.864931,2.015225,0.470644,298.334845,26.600079,715.154864,5.45,21.56,1.73,30.37,39.25,12.43,Loamy (Thịt/Phù sa),1417.03,27.248584,35.46,19.25,2,2.541915,11.86,52.0
#DIV/0!,Cumilla,Rabi,60.0,Palmyra Palm,Sep,Oct to Nov,0.55211,0.870467,2.22269,0.58294,290.037146,12.628634,676.0413020644064,5.4,17.5,1.5,36.98,37.43,11.66,Loamy (Thịt/Phù sa),73.68,19.19066666666667,30.34,8.36,0,1.0931666666666666,3.32,3.84
0.453097012,Meherpur,Rabi,42.5,Sesame,Nov,Dec to Jan,0.527586,0.817183,2.221026,0.397523,289.636869,10.194132,835.489661,6.47,14.45,1.28,38.01,44.49,11.29,Loamy (Thịt/Phù sa),80.3,18.481762,29.11,7.75,0,1.492586,4.74,4.34
1.578947368,Dinajpur,Rabi,80.0,Laushak,Sep,Oct to Nov,0.348535,0.60929,1.035603,0.266125,290.210587,10.397405,853.0760826674295,6.41,14.41,1.24,35.31,39.91,11.61,Loamy (Thịt/Phù sa),75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,4.18
0.333033263,Kurigram,Kharif 2,70.0,Mug,Feb,March to May,0.379605,0.656784,1.275468,0.325492,299.673595,28.71463,924.952419,5.77,18.46,2.16,31.25,32.45,8.53,Loamy (Thịt/Phù sa),948.22,28.05336,35.59,17.26,0,1.889738,5.66,33.8
1.164672922,Meherpur,Kharif 2,75.0,Aman,June,July to  Oct,0.476225,0.781184,1.872182,0.420633,299.433546,21.815357,797.75558,6.7,13.85,1.23,37.71,44.67,11.25,Loamy (Thịt/Phù sa),769.23,28.820457,39.16,18.58,3,2.185302,8.11,26.69
#DIV/0!,Satkhira,Kharif 2,35.0,Gram,Aug,Sep to Oct,0.378286,0.656722,1.47752,0.288608,300.760194,25.07676,679.0166939211048,5.93,36.42,4.34,35.01,50.1,8.39,Loamy (Thịt/Phù sa),1252.47,27.811544715447155,33.81,18.59,0,1.6846341463414636,6.2,45.03
1.402777778,Barishal,Kharif 1,72.5,Kakrol,April,May to July,0.240346,0.461489,0.695444,0.13418,301.715243,26.71909,959.512963861418,5.59,40.9,2.69,28.4,46.05,15.2,Loamy (Thịt/Phù sa),1000.13,28.220245901639345,37.02,17.22,16,3.0311475409836066,6.44,35.44
9.130911299,Dhaka,Kharif 1,70.0,Mango,April,No need to do,0.33055,0.609622,1.141928,0.291662,295.785784,24.113557,960.770437,5.4,16.76,1.41,35.91,30.07,11.85,Loamy (Thịt/Phù sa),1108.66,26.341984,40.38,15.03,44,2.721431,6.41,42.09
6.722090261,Netrokona,Kharif 2,75.0,Cabbage,Sep,Oct to Jan,0.312224,0.568378,0.887498,0.251422,299.282572,22.204762,759.3640417479114,5.77,18.51,1.86,30.27,33.95,9.95,Loamy (Thịt/Phù sa),1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,50.58
0.835,Gaibandha,Rabi,62.5,Cheena,Nov,Dec to Feb,0.300309,0.550023,0.716258,0.209927,289.924492,10.46651,1024.6324994238396,5.9,14.23,1.28,31.83,39.21,11.11,Loamy (Thịt/Phù sa),82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,4.3
1.073333333,Feni,Rabi,55.0,Wheat,Dec,Jan  to  March,0.468513,0.758559,1.587834,0.391692,290.237759,10.144179,793.9622601332676,5.49,19.05,1.53,38.96,34.61,12.44,Loamy (Thịt/Phù sa),89.25,19.2125,30.48,8.14,0,1.37425,3.58,4.65
0.278154378,Bagerhat,Rabi,42.5,Sesame,Nov,Dec to Jan,0.492713,0.782496,1.755366,0.414168,290.581388,10.963946,643.9117,5.84,35.8,4.56,27.83,49.9,7.84,Loamy (Thịt/Phù sa),214.14,19.776197,31.58,8.48,0,1.455791,4.35,10.83
0.988488722,Sunamganj,Kharif 1,72.5,Green Papaya,June,June to August,0.047579,0.093849,0.240932,0.0,298.467093,32.360219,819.637939,5.52,19.21,2.39,28.32,29.98,8.03,Loamy (Thịt/Phù sa),2955.05,26.678817,37.92,14.57,6,1.716494,5.86,110.76
1.991456909,Chandpur,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.184925,0.384265,0.630539,0.070511,301.233308,27.315618,762.372136,5.57,33.03,3.46,35.71,38.87,9.53,Loamy (Thịt/Phù sa),959.32,29.466185,38.5,15.08,40,2.944418,7.02,32.56
3.706666667,Thakurgaon,Rabi,60.0,Boroi,December,No need to do,0.478715,0.780567,1.553569,0.476315,288.626002,12.343939,830.8890306064766,5.47,17.8,1.44,36.8,30.17,12.35,Loamy (Thịt/Phù sa),82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,4.19
5.164271047,Gaibandha,Kharif 2,77.5,Cauliflower,Sep,Nov to Jan,0.347521,0.609685,0.822202,0.251179,300.767987,25.443625,775.7867248374893,5.9,14.23,1.28,31.83,39.21,11.11,Loamy (Thịt/Phù sa),1091.34,27.750406504065044,34.86,18.48,0,1.954471544715448,6.82,39.33
1.918530261,Shariatpur,Kharif 2,67.5,Palong Shak,Aug,Sep to Jan,0.385346,0.677306,1.070403,0.285616,300.333097,25.021808,902.651296,5.39,21.68,2.27,30.91,43.81,9.56,Loamy (Thịt/Phù sa),1347.76,27.126247,32.87,19.54,0,2.439576,7.53,49.68
1.458846403,Manikganj,Kharif 2,67.5,Garlic,Oct,Nov to Jan,0.31421,0.578108,1.038904,0.240904,298.627325,26.268555,855.2757419547362,5.67,19.35,1.61,35.97,39.84,12.01,Loamy (Thịt/Phù sa),1117.67,27.83479674796748,33.61,18.75,0,2.1726016260162604,8.25,40.15
#DIV/0!,Netrokona,Kharif 2,82.5,Shalgom,Sep,Oct to Nov,0.301294,0.554065,0.834078,0.203373,302.388708,23.873771,843.468742,5.82,18.28,1.83,30.83,33.6,9.97,Loamy (Thịt/Phù sa),1293.71,29.882707,34.25,18.74,1,1.640965,5.45,43.29
2.317730259,Gaibandha,Rabi,87.5,Karala,Feb,March to July,0.334915,0.604705,0.765234,0.245686,292.102637,13.67085,970.430943,6.04,14.12,1.26,31.8,39.09,11.17,Loamy (Thịt/Phù sa),82.38,18.821356,29.95,7.9,0,1.264679,4.72,4.38
0.4323559087,Sirajganj,Kharif 2,75.0,Rape & Mustard,Oct,Nov to Feb,0.279526,0.537477,0.914152,0.183254,300.793628,25.51814,931.333043947874,6.17,22.38,1.33,41.34,37.28,16.81,Clayey (Sét),1132.42,27.871463414634142,34.22,18.47,0,2.0767479674796747,7.64,40.63
1.740066225,Jamalpur,Kharif 1,80.0,Lady’s Finger,April,May to June,0.201337,0.411211,0.453086,0.086759,299.366093,24.968229,1146.2616866680137,6.03,16.17,1.51,29.63,41.81,10.7,Loamy (Thịt/Phù sa),1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,45.39
3.646679213,Shariatpur,Kharif 1,77.5,Jambura,April,No need to do,0.288387,0.54901,0.867397,0.166892,299.966261,24.630923,865.486424,5.56,22.17,2.23,30.26,44.01,9.95,Loamy (Thịt/Phù sa),915.62,28.119947,38.63,16.82,22,2.904703,6.16,32.56
5.331201502,Panchagar,Kharif 2,70.0,Black Berry,June,July to August,0.509588,0.82937,1.936514,0.478695,297.016244,26.095191,763.49684,5.81,16.45,1.65,24.49,39.64,9.95,Loamy (Thịt/Phù sa),1404.76,27.130124,35.01,16.86,0,1.609941,4.35,51.78
0.4816872428,Pabna,Kharif 2,35.0,Mashkalai,Aug,Sep to Oct,0.394315,0.662037,1.284254,0.364283,300.841796,22.150046,795.6505658138942,6.12,17.83,1.33,38.53,44.02,13.4,Loamy (Thịt/Phù sa),984.86,27.91,34.38,19.25,0,2.2982113821138213,8.54,35.29
1,Chuadanga,Kharif 1,82.5,Dalim,April,No need to do,0.454479,0.750408,1.383606,0.345206,299.2487,22.798673,795.2078911507348,6.47,16.55,1.33,42.32,43.43,12.43,Clayey (Sét),392.57,29.830081967213115,44.7,14.82,79,2.6054918032786887,6.9,13.16
#DIV/0!,Moulvibazar,Kharif 1,87.5,Malta,June,June to August,0.36883,0.660495,1.231432,0.246249,300.57056,30.640097,656.100399,5.61,17.84,2.67,26.94,32.32,6.67,Loamy (Thịt/Phù sa),2201.87,27.409573,36.82,13.1,13,1.680412,4.93,80.33
1.084564332,Bogura,Kharif 1,72.5,Aus,March,April to july,0.334599,0.576278,1.155349,0.28658,299.276922,26.461017,935.446258,6.22,15.34,1.31,37.01,41.38,11.73,Loamy (Thịt/Phù sa),914.33,26.640197,40.77,15.3,45,2.536842,6.83,34.32
1.497398756,Patuakhali,Rabi,70.0,Onion,Oct,Nov to March,0.277932,0.528687,0.959921,0.219963,294.140805,12.087715,797.517859,5.7,25.81,2.72,30.8,44.85,9.47,Loamy (Thịt/Phù sa),265.67,21.639897,29.86,14.31,0,2.354635,5.9,12.28
0.3625,Bhola,Rabi,45.0,Sesame,Nov,Dec to Jan,0.226693,0.423376,0.935668,0.107404,292.472726,8.255163,793.2705144665238,5.57,20.69,2.03,31.66,41.22,10.19,Loamy (Thịt/Phù sa),270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,12.64
9.125424465,Pabna,Kharif 2,80.0,Cauliflower,Sep,Nov to Jan,0.363667,0.6454,1.170784,0.276342,299.140425,23.459558,853.529652,5.92,17.65,1.32,37.85,45.01,13.37,Loamy (Thịt/Phù sa),966.71,28.27555,35.79,17.73,0,2.338275,8.56,34.19
2.27202611,Chuadanga,Kharif 2,67.5,Black Berry,June,July to August,0.508699,0.801073,1.826107,0.431019,301.902834,24.775696,755.559301,6.26,17.22,1.31,41.31,43.34,13.17,Clayey (Sét),747.23,28.442907,39.32,17.69,2,2.305029,8.32,26.27
0.104627173,Moulvibazar,Kharif 2,77.5,Jamrul,June,July to August,0.534071,0.841665,2.237052,0.453312,300.879022,27.692646,666.517882,5.35,18.27,2.67,28.16,32.4,6.83,Loamy (Thịt/Phù sa),1474.22,29.200772,35.82,16.08,4,1.221475,5.4,50.48
6.180928569,Khulna,Kharif 1,70.0,Safeda,April,No need to do,0.286826,0.536028,0.958058,0.2305,303.727118,24.754042,767.489024,5.86,41.0,3.96,32.28,52.53,10.35,Loamy (Thịt/Phù sa),469.28,31.29584,45.23,14.4,65,2.411801,6.75,14.99
#DIV/0!,Khagrachari,Kharif 2,35.0,Gram,Aug,Sep to Oct,0.590636,0.896213,2.572793,0.514685,300.444033,25.350655,642.555439,5.3,16.2,1.5,30.52,37.33,10.76,Loamy (Thịt/Phù sa),1288.59,28.395857,41.96,17.54,9,0.097761,0.81,45.38
#DIV/0!,Jhallokati,Kharif 1,75.0,Jute,March,April to Aug,0.457454,0.765793,1.675787,0.382257,300.544582,25.9267,687.858571,5.69,48.06,5.79,29.46,44.72,8.3,Loamy (Thịt/Phù sa),626.37,29.52963,41.89,15.9,58,2.479372,6.04,21.21
0.5228095583,Feni,Kharif 2,70.0,Mug,Feb,March to May,0.427767,0.730638,1.345529,0.389415,299.349831,26.596803,618.2732878803406,5.49,19.05,1.53,38.96,34.61,12.44,Loamy (Thịt/Phù sa),1338.61,27.65430894308944,33.89,17.96,0,1.9202439024390243,7.3,48.4
#DIV/0!,Meherpur,Kharif 1,70.0,Safeda,April,No need to do,0.455846,0.73907,1.657583,0.382287,301.384074,27.16111,836.4072965637134,6.61,14.16,1.25,37.82,44.58,11.32,Loamy (Thịt/Phù sa),424.36,29.86918032786885,43.6,15.07,77,2.4805737704918034,6.96,14.21
1.6125,Meherpur,Kharif 1,72.5,Date Palm,April,No need to do,0.466966,0.755402,1.526184,0.436443,302.711081,26.510235,836.4072965637134,6.61,14.16,1.25,37.82,44.58,11.32,Loamy (Thịt/Phù sa),424.36,29.86918032786885,43.6,15.07,77,2.4805737704918034,6.96,14.21
14.295439273,Rajbari,Rabi,60.0,Palmyra Palm,Sep,Oct to Nov,0.470477,0.764914,2.116768,0.409421,293.846507,9.539094,835.905233,5.88,20.66,1.68,31.93,49.45,12.26,Loamy (Thịt/Phù sa),104.17,20.987209,30.19,7.22,0,1.349116,5.26,4.96
1.537503163,Patuakhali,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.22146,0.422921,0.382044,0.124353,301.498151,28.836007,814.039512,5.87,27.23,2.73,31.38,47.12,9.99,Loamy (Thịt/Phù sa),1680.54,28.510103,33.95,21.6,3,3.700791,7.25,58.94
15.64556962,Dinajpur,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.307926,0.57519,0.970386,0.2532,300.415957,25.764899,805.8388926455633,6.41,14.41,1.24,35.31,39.91,11.61,Loamy (Thịt/Phù sa),907.84,28.486147540983605,40.66,13.08,52,2.130573770491804,6.43,31.87
4.408911104,Jashore,Rabi,80.0,Sweet Potato,Nov,Dec to March,0.456788,0.736998,1.313784,0.372427,295.082542,12.26936,745.059497,6.17,21.74,1.95,31.09,51.66,11.15,Loamy (Thịt/Phù sa),129.1,20.640317,31.77,7.63,0,1.313395,4.58,6.25
2.314897082,Sunamganj,Kharif 1,77.5,Jhinga,April,May to June,-0.039127,-0.084832,0.083044,0.0,299.429537,31.669398,856.272814,5.39,19.29,2.37,29.93,30.01,8.12,Loamy (Thịt/Phù sa),3296.89,25.602111,35.6,15.01,7,1.668347,6.01,128.77
6.06725983,Bagerhat,Kharif 2,87.5,Radish,Oct,Nov to Feb,0.468827,0.779843,1.537977,0.392983,298.647459,25.303139,634.790405,5.63,35.49,4.65,27.77,49.81,7.63,Loamy (Thịt/Phù sa),1484.02,26.865174,34.53,19.18,1,2.127722,7.28,55.24
